player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Jeff Sims,122496,QB,GA TECH,1,2.43,2.17,2.4,4.78,42,176,80.8,26,27,3.8,1.87,1,0,0.0,66.7,18,6,14.3,28,66.7,3,6,,,,,68.0,60.9,73.5,,60.6,,,,,0,0,28,16.7,76.6,3.6,1,0,0,0,0,1,3.6,123,4.6,75.0,8,9,12.0,3.55,0,0,0.0,55.6,5,9,16.7,14,33.3,1,2,,,,,21.0,42.0,71.2,,50.3,,48.0,,,1,1,14,11.1,64.4,7.1,1,4,0,0,1,1,7.1,40,4.4
Bo Nix,97790,QB,OREGON,1,2.87,2.58,,5.06,42,264,90.0,20,20,3.5,1.73,0,0,0.0,80.0,16,1,11.1,20,47.6,2,7,,,,,67.1,57.6,72.4,,57.4,,,,,0,1,20,0.0,73.5,0.0,0,0,0,0,0,1,5.0,133,6.7,50.0,10,17,11.6,3.91,1,0,0.0,29.4,5,8,0.0,22,52.4,0,3,,,,,67.4,46.2,72.7,,38.6,,64.6,,,0,1,22,0.0,15.1,0.0,0,5,0,6,0,1,4.5,40,2.4
Nic Baker,87541,QB,S ILLINOIS,1,2.72,2.47,3.35,3.78,42,295,76.5,17,18,1.9,1.84,0,0,0.0,61.1,11,4,15.4,19,45.2,2,4,,,,,67.1,46.9,72.4,,46.9,,,,,0,1,20,25.0,44.0,5.3,1,0,0,1,0,1,5.0,61,3.4,64.3,14,14,10.2,3.45,0,1,6.7,57.1,8,11,11.1,23,54.8,1,7,,,,,67.8,47.6,73.3,,47.6,,56.8,,,0,0,26,45.5,79.2,21.7,5,4,0,0,0,1,3.8,99,7.1
Cole Snyder,97617,QB,BUFFALO,1,2.45,2.16,3.63,5.15,42,126,63.6,22,22,7.0,1.69,0,2,8.0,63.6,14,1,0.0,22,52.4,0,5,,,,,67.7,75.7,73.1,,75.1,,,,,0,0,25,0.0,76.9,0.0,0,0,0,0,0,0,0.0,115,5.2,41.7,12,14,10.1,3.28,1,0,0.0,35.7,5,13,0.0,20,47.6,0,2,,,,,67.4,45.8,72.7,,37.8,,71.8,,,0,0,22,30.8,45.5,20.0,4,2,0,1,0,2,9.1,46,3.3
Joe Mischler,77695,QB,DUQUESNE,1,2.12,2.12,,,41,155,66.7,33,35,10.5,1.93,2,1,2.8,54.3,19,4,13.6,35,85.4,3,15,,,,,68.7,73.4,74.4,,72.7,,,,,0,3,36,0.0,61.2,0.0,0,0,0,0,2,3,8.3,257,7.3,66.7,6,6,4.0,3.22,0,0,0.0,50.0,3,3,25.0,6,14.6,1,2,,,,,64.2,56.7,68.6,,56.6,,,,,0,0,6,0.0,56.9,0.0,0,0,0,0,0,0,0.0,19,3.2
Tommy Schuster,108954,QB,N DAKOTA,1,2.72,2.56,3.8,4.55,41,249,86.4,22,24,1.7,1.79,2,0,0.0,79.2,19,1,0.0,24,58.5,0,6,,,,,67.7,58.1,73.1,,57.8,,,,,0,0,25,0.0,98.8,0.0,0,0,0,0,1,0,0.0,105,4.4,66.7,9,13,8.2,4.04,1,0,0.0,38.5,5,10,16.7,17,41.5,1,1,,,,,66.7,51.0,72.0,,54.9,,52.9,,,1,0,18,20.0,46.6,11.8,2,2,0,2,0,0,0.0,26,2.0
Bret Bushka,108927,QB,BUTLER,1,2.77,2.45,3.75,5.05,41,127,95.2,21,23,2.7,1.67,2,0,0.0,82.6,19,0,5.0,23,56.1,1,9,,,,,67.6,66.4,73.0,,66.0,,,,,0,1,24,,116.8,0.0,0,0,0,0,3,1,4.2,158,6.9,60.0,10,12,15.0,4.16,0,3,25.0,50.0,6,11,0.0,18,43.9,0,6,,,,,66.8,81.7,72.0,,75.3,,71.9,,,0,0,18,18.2,123.6,11.1,2,4,0,2,1,0,0.0,151,12.6
Chase Brice,60363,QB,APP STATE,1,2.63,2.31,7.3,4.3,41,108,95.2,21,21,7.4,1.78,0,3,12.5,81.0,17,1,15.0,21,51.2,3,8,,,,,67.6,90.3,73.0,,90.0,,,,,0,0,24,0.0,144.3,0.0,0,0,0,0,3,0,0.0,192,9.1,53.3,15,15,17.9,3.52,0,2,11.8,53.3,8,8,0.0,20,48.8,0,9,,,,,25.5,56.2,73.1,,59.2,,54.6,,,0,1,23,12.5,105.6,5.0,1,4,0,0,3,3,13.0,170,11.3
Carlos Davis,139131,QB,W CAROLINA,1,2.75,2.54,,4.28,41,344,91.7,12,13,5.3,2.01,0,1,7.1,76.9,10,3,9.1,14,34.1,1,5,,,,,66.4,74.5,71.4,,76.7,,57.8,,,1,0,15,0.0,124.5,0.0,0,1,0,0,1,0,0.0,102,7.8,73.9,23,23,16.3,3.13,0,5,21.7,73.9,17,10,0.0,27,65.9,0,13,,,,,67.9,92.5,73.4,,92.8,,63.0,,,0,2,27,0.0,119.1,0.0,0,4,0,0,5,1,3.7,329,14.3
Jason Shelley,60581,QB,MO STATE,1,3.3,2.52,3.9,6.29,41,230,76.5,17,18,6.4,1.67,1,1,5.6,66.7,12,1,7.7,18,43.9,1,8,,,,,66.8,75.1,72.0,,74.5,,,,,0,0,18,0.0,94.0,0.0,0,0,0,0,0,0,0.0,157,8.7,80.0,10,12,11.1,4.57,1,1,8.3,50.0,6,16,25.0,23,56.1,2,8,,,,,67.5,88.2,72.8,,88.3,,67.4,,,0,0,23,25.0,105.2,17.4,4,7,0,1,1,0,0.0,97,8.1
Beau Allen,73936,QB,TARLETON,1,2.46,2.39,2.5,5.0,41,401,79.2,24,24,7.5,1.95,0,0,0.0,62.5,15,1,21.1,24,58.5,4,7,,,,,67.6,68.0,73.0,,67.5,,,,,0,0,24,0.0,112.5,0.0,0,0,0,0,3,1,4.2,108,4.5,64.3,14,15,21.5,3.19,0,5,31.3,53.3,8,8,11.1,17,41.5,1,8,,,,,66.8,94.7,72.0,,95.1,,56.3,,,1,0,18,12.5,98.6,5.9,1,1,0,0,0,0,0.0,192,12.8
Will McElvain,88639,QB,CENT ARK,1,3.2,2.84,3.14,6.05,41,132,76.9,13,13,7.2,2.07,0,0,0.0,76.9,10,5,0.0,15,36.6,0,6,,,,,66.4,69.5,71.4,,69.1,,,,,0,0,15,40.0,94.7,13.3,2,0,0,0,0,0,0.0,89,6.8,56.3,16,17,10.4,3.86,0,0,0.0,47.1,8,17,11.1,26,63.4,1,5,,,,,68.1,35.4,73.6,,35.2,,55.6,,,0,2,29,29.4,41.9,19.2,5,4,0,1,1,2,6.9,84,4.9
Gevani McCoy,147609,QB,IDAHO,1,2.85,2.49,3.68,4.97,41,185,83.3,18,20,6.4,1.91,2,1,5.0,75.0,15,5,0.0,21,51.2,0,5,,,,,67.2,72.7,72.5,,72.2,,,,,0,0,21,20.0,110.8,4.8,1,0,0,0,1,0,0.0,142,7.1,54.5,11,12,9.7,3.83,0,0,0.0,50.0,6,14,0.0,20,48.8,0,3,,,,,67.1,47.3,72.4,,52.5,,50.3,,,0,2,20,35.7,28.5,25.0,5,3,0,1,0,1,5.0,70,5.8
Michael Penix Jr.,82134,QB,WASHINGTON,1,2.41,2.33,,3.95,41,340,82.6,23,23,4.8,1.81,0,0,0.0,73.9,17,3,10.5,23,56.1,2,10,,,,,67.5,83.9,72.8,,83.0,,,,,0,0,23,0.0,132.6,0.0,0,0,0,0,3,0,0.0,162,7.0,62.5,16,16,16.1,3.17,0,2,11.1,56.3,9,2,10.0,18,43.9,1,9,,,,,67.1,80.7,72.4,,81.1,,60.3,,,0,0,20,0.0,117.4,0.0,0,2,0,0,1,0,0.0,183,11.4
Fred Payton,82102,QB,MERCER,1,2.71,2.35,3.6,6.5,41,219,76.2,21,22,5.1,1.88,1,0,0.0,68.2,15,5,6.3,22,53.7,1,9,,,,,67.4,76.2,72.7,,75.6,,,,,0,0,22,0.0,109.7,0.0,0,0,0,0,2,0,0.0,108,4.9,61.5,13,14,12.8,3.68,1,0,0.0,42.9,6,9,25.0,19,46.3,2,4,,,,,67.0,63.2,72.4,,69.7,,50.1,,,0,0,20,22.2,64.3,10.5,2,3,0,0,0,0,0.0,89,6.4
Carson Camp,141837,QB,S DAKOTA,1,2.59,2.3,3.05,5.13,40,291,80.0,25,26,5.4,1.78,1,0,0.0,57.7,15,1,25.0,26,65.0,5,6,,,,,67.9,72.6,73.4,,72.0,,,,,0,0,27,0.0,68.9,0.0,0,0,0,0,0,0,0.0,117,4.5,40.0,5,7,16.8,4.09,0,0,0.0,28.6,2,11,0.0,14,35.0,0,1,,,,,66.2,31.2,0.0,,31.8,,58.6,,,0,1,14,36.4,0.0,28.6,4,3,0,2,0,1,7.1,19,2.7
Dante Chachere,103930,QB,PORTLAND,1,2.81,2.64,,4.9,40,269,66.7,18,19,6.8,1.65,1,1,5.3,63.2,12,1,0.0,19,47.5,0,6,,,,,67.0,70.9,72.2,,70.4,,,,,0,2,19,0.0,68.0,0.0,0,0,0,0,2,0,0.0,81,4.3,86.7,15,18,17.7,3.85,0,3,16.7,66.7,12,7,7.7,21,52.5,1,8,,,,,67.2,92.8,72.5,,92.7,,65.9,,,0,0,21,0.0,101.4,0.0,0,3,0,3,0,0,0.0,189,10.5
Clayton Tune,77652,QB,HOUSTON,1,3.37,2.9,4.9,5.73,40,182,100.0,14,15,4.4,1.8,1,0,0.0,80.0,12,1,14.3,15,37.5,2,6,,,,,66.5,86.9,71.6,,86.1,,,,,0,0,16,0.0,141.3,0.0,0,0,0,0,2,0,0.0,126,8.4,73.3,15,17,9.2,4.3,0,0,0.0,58.8,10,11,9.1,25,62.5,1,6,,,,,27.0,61.4,73.5,,54.5,,70.9,,,0,0,28,45.5,90.3,20.0,5,3,0,2,1,1,3.6,80,4.7
Shedeur Sanders,131396,QB,JACKSON ST,1,2.73,2.25,3.55,5.56,40,194,100.0,22,22,3.9,1.65,0,0,0.0,100.0,22,1,0.0,22,55.0,0,12,,,,,67.4,91.0,72.8,,90.7,,,,,0,0,23,0.0,143.4,0.0,0,0,0,0,4,0,0.0,196,8.9,88.9,9,11,17.2,4.06,0,1,7.7,63.6,7,9,12.5,18,45.0,1,7,,,,,67.1,87.3,72.4,,86.7,,66.5,,,1,0,20,22.2,133.5,11.1,2,5,0,1,1,0,0.0,127,11.5
Nolan Henderson,63572,QB,DELAWARE,1,2.98,2.61,4.26,4.77,40,151,78.9,19,20,4.9,1.71,0,1,4.8,75.0,15,4,0.0,20,50.0,0,6,,,,,67.2,71.0,72.5,,70.5,,,,,0,0,21,0.0,101.5,0.0,0,0,0,1,1,0,0.0,97,4.9,50.0,10,12,18.0,4.25,1,1,6.3,41.7,5,16,0.0,20,50.0,0,3,,,,,67.7,40.6,73.1,,41.6,,54.5,,,0,0,25,31.3,95.8,25.0,5,3,0,1,1,1,4.0,90,7.5
Sean Clifford,51708,QB,PENN STATE,1,2.9,2.78,2.3,5.3,40,266,92.9,14,15,3.1,1.84,1,0,0.0,73.3,11,2,15.4,16,40.0,2,7,,,,,66.7,65.6,71.8,,65.2,,,,,0,0,17,50.0,139.4,6.3,1,0,0,0,2,0,0.0,132,8.8,55.0,20,22,13.9,3.6,0,2,7.7,40.9,9,12,18.2,24,60.0,2,7,,,,,68.0,49.0,73.5,,48.2,,60.6,,,1,1,28,0.0,75.9,0.0,0,2,0,1,2,2,7.1,150,6.8
Brennan Armstrong,77696,QB,VIRGINIA,1,2.86,2.41,,5.32,39,335,75.0,20,20,6.3,1.97,0,0,0.0,70.0,14,4,6.7,20,51.3,1,8,,,,,67.1,56.8,72.4,,56.7,,,,,0,1,20,0.0,79.2,0.0,0,0,0,0,1,1,5.0,110,5.5,75.0,12,13,14.2,3.79,0,2,13.3,53.8,7,11,22.2,19,48.7,2,8,,,,,67.1,80.1,72.5,,82.7,,61.7,,,0,0,21,0.0,116.2,0.0,0,6,0,1,1,0,0.0,136,10.5
Malcolm Mays,165409,QB,HAMPTON,1,2.23,2.18,2.2,4.2,39,178,69.2,26,26,8.9,1.9,0,1,3.7,61.5,16,4,11.1,27,69.2,2,10,,,,,67.9,85.5,73.5,,84.5,,,,,0,2,28,25.0,77.6,3.7,1,0,0,0,2,2,7.1,191,7.3,63.6,11,11,13.8,2.99,0,3,21.4,36.4,4,1,42.9,12,30.8,3,3,,,,,21.3,79.2,71.4,,72.0,,69.0,,,0,0,15,0.0,50.2,0.0,0,1,0,0,0,2,13.3,47,4.3
Kurtis Rourke,97998,QB,OHIO,1,2.86,2.64,3.73,5.3,39,259,100.0,17,17,4.4,1.91,0,1,5.6,100.0,17,2,0.0,17,43.6,0,10,,,,,66.8,89.8,72.0,,88.9,,,,,0,0,18,0.0,147.2,0.0,0,0,0,0,3,0,0.0,167,9.8,64.7,17,17,13.9,3.6,0,1,5.3,58.8,10,8,9.1,22,56.4,1,8,,,,,67.6,71.9,73.0,,75.1,,53.1,,,0,0,24,37.5,114.3,13.6,3,2,0,0,1,0,0.0,178,10.5
Reece Udinski,60592,QB,RICHMOND,1,2.52,2.39,3.2,3.53,39,276,87.5,24,25,4.3,1.65,1,0,0.0,76.0,19,3,9.5,25,64.1,2,6,,,,,67.7,61.0,73.1,,60.6,,,,,0,0,25,0.0,98.3,0.0,0,0,0,0,1,0,0.0,117,4.7,71.4,7,9,8.0,4.06,0,0,0.0,44.4,4,11,20.0,14,35.9,1,3,,,,,66.4,45.8,71.4,,51.6,,50.2,,,0,0,15,18.2,59.0,14.3,2,3,0,2,0,1,6.7,43,4.8
Davius Richard,109077,QB,NC CENT,1,2.66,2.33,4.7,4.38,39,247,70.0,20,21,5.2,1.99,0,2,8.7,61.9,13,4,7.1,21,53.8,1,6,,,,,67.5,75.4,72.8,,74.8,,,,,0,0,23,0.0,109.4,0.0,0,0,0,1,2,0,0.0,121,5.8,75.0,12,12,10.4,3.44,0,0,0.0,66.7,8,5,11.1,18,46.2,1,6,,,,,67.4,77.2,72.7,,75.7,,65.2,,,0,0,22,40.0,89.6,11.1,2,4,0,0,0,0,0.0,92,7.7
Will Levis,83542,QB,KENTUCKY,1,2.67,2.53,3.0,4.2,38,202,87.5,16,18,5.6,1.97,0,0,0.0,66.7,12,3,14.3,19,50.0,2,8,,,,,67.2,65.2,72.5,,64.8,,,,,0,1,21,33.3,98.1,5.3,1,0,0,2,3,1,4.8,104,5.8,84.6,13,14,11.3,3.37,0,1,6.7,64.3,9,11,18.2,19,50.0,2,8,,,,,67.1,58.1,72.4,,63.6,,50.1,,,0,0,20,27.3,107.7,15.8,3,2,0,1,0,1,5.0,199,14.2
Hayden Wolff,98362,QB,DOMINION,1,2.6,2.51,2.4,4.35,38,263,61.1,18,20,5.1,1.95,2,1,4.5,45.0,9,9,18.2,21,55.3,2,1,,,,,24.8,41.1,72.8,,41.2,,,,,0,0,23,11.1,52.1,4.8,1,0,0,0,0,1,4.3,43,2.2,40.0,15,15,17.3,3.41,0,0,0.0,33.3,5,11,16.7,17,44.7,1,4,,,,,66.7,41.0,72.0,,33.8,,71.7,,,0,0,18,0.0,63.7,0.0,0,2,0,0,0,2,11.1,122,8.1
Jacob Sirmon,83590,QB,N COLORADO,1,3.19,2.98,4.75,5.25,38,253,82.4,17,17,4.8,1.94,0,0,0.0,76.5,13,0,7.1,17,44.7,1,9,,,,,67.0,67.5,72.2,,67.1,,,,,0,1,19,,103.6,0.0,0,0,0,0,2,2,10.5,94,5.5,60.0,15,17,15.8,4.2,0,1,5.6,52.9,9,11,0.0,21,55.3,0,7,,,,,24.8,60.2,72.7,,63.5,,53.1,,,1,0,22,18.2,86.2,9.5,2,2,0,1,0,1,4.5,163,9.6
Todd Centeio,60552,QB,JAMES MAD,1,2.4,2.26,2.55,3.9,38,197,89.5,19,22,5.6,1.74,2,0,0.0,68.2,15,8,11.8,22,57.9,2,11,,,,,67.4,82.1,72.7,,81.4,,,,,1,0,22,0.0,126.9,0.0,0,0,0,0,3,0,0.0,150,6.8,60.0,10,11,23.8,3.32,0,3,27.3,54.5,6,8,0.0,16,42.1,0,6,,,,,66.5,92.3,71.6,,92.1,,66.6,,,1,0,16,25.0,137.1,12.5,2,3,0,0,3,0,0.0,132,12.0
Jack Plummer,83543,QB,CAL,1,2.6,2.51,2.8,5.4,38,130,73.9,23,24,7.3,1.71,1,0,0.0,62.5,15,2,11.8,24,63.2,2,11,,,,,67.7,43.6,73.1,,43.7,,,,,0,1,25,0.0,103.5,0.0,0,0,0,0,3,1,4.0,156,6.5,80.0,10,11,13.9,4.11,0,1,9.1,72.7,8,11,0.0,14,36.8,0,6,,,,,66.2,76.7,71.2,,72.9,,64.3,,,0,0,14,18.2,105.1,14.3,2,1,0,1,0,0,0.0,112,10.2
Tyler Thomas,165481,QB,STTMFL,1,1.94,1.94,,,38,1477,82.1,28,30,5.6,1.55,1,5,15.6,66.7,20,1,13.0,30,78.9,3,9,,,,,68.4,91.1,74.0,,90.8,,,,,1,1,32,0.0,70.3,0.0,0,0,0,0,0,1,3.1,191,6.4,28.6,7,8,19.7,3.43,0,1,12.5,25.0,2,1,0.0,8,21.1,0,2,,,,,64.9,57.8,69.5,,57.7,,,,,0,0,8,0.0,115.1,0.0,0,0,0,1,1,0,0.0,93,11.6
Jonah O'Brien,104758,QB,E ILLINOIS,1,2.77,2.5,5.05,5.1,38,158,85.7,21,22,8.1,1.97,1,0,0.0,77.3,17,1,5.6,22,57.9,1,10,,,,,67.5,90.3,72.8,,89.9,,,,,0,0,23,0.0,121.4,0.0,0,0,0,0,2,0,0.0,130,5.9,81.8,11,12,15.9,3.86,0,0,0.0,66.7,8,11,11.1,16,42.1,1,7,,,,,66.8,62.6,72.2,,63.7,,58.3,,,0,2,19,18.2,96.5,12.5,2,2,0,1,1,2,10.5,146,12.2
Max Brosmer,105568,QB,NEW HAMP,1,3.11,3.05,3.2,5.0,38,240,37.5,8,8,16.4,2.09,0,2,25.0,37.5,3,3,0.0,8,21.1,0,2,,,,,64.9,73.3,69.5,,72.8,,,,,0,0,8,0.0,66.7,0.0,0,0,0,0,0,0,0.0,64,8.0,57.7,26,28,10.5,3.38,0,5,17.9,53.6,15,13,0.0,30,78.9,0,9,,,,,68.2,67.6,73.7,,68.7,,57.3,,,0,1,30,7.7,62.8,3.3,1,1,0,2,0,1,3.3,208,7.4
Matthew Downing,82120,QB,LA TECH,1,2.44,2.3,3.8,4.5,38,208,77.3,22,24,3.7,1.94,0,0,0.0,62.5,15,2,11.8,24,63.2,2,5,,,,,67.7,54.9,73.1,,54.7,,,,,0,2,25,0.0,60.4,0.0,0,0,0,2,1,2,8.0,156,6.5,55.6,9,11,12.0,3.29,0,0,0.0,36.4,4,8,20.0,14,36.8,1,3,,,,,66.2,71.2,71.2,,67.4,,64.1,,,0,1,14,25.0,7.0,14.3,2,1,0,2,0,0,0.0,28,2.5
Grant Wells,97784,QB,VA TECH,1,2.84,2.76,,4.3,38,337,76.9,13,13,3.4,1.78,0,0,0.0,76.9,10,4,0.0,13,34.2,0,3,,,,,66.4,49.9,71.4,,49.9,,,,,0,1,15,0.0,51.1,0.0,0,0,0,0,0,1,6.7,53,4.1,57.1,21,23,15.3,3.39,1,1,4.3,47.8,11,9,8.3,25,65.8,1,9,,,,,67.7,63.0,73.1,,61.5,,62.8,,,0,3,25,0.0,42.9,0.0,0,2,0,1,1,2,8.0,144,6.3
Chase Cunningham,78533,QB,MIDDLE TN,1,2.37,2.15,3.73,4.2,37,224,82.6,23,24,5.6,1.7,1,1,4.0,62.5,15,4,21.1,24,64.9,4,4,,,,,67.7,65.0,73.1,,64.6,,,,,0,0,25,0.0,66.7,0.0,0,0,0,0,0,0,0.0,63,2.6,66.7,6,8,21.5,3.62,0,1,10.0,37.5,3,9,25.0,13,35.1,1,3,,,,,66.4,56.1,71.4,,52.6,,63.1,,,0,0,15,44.4,97.4,30.8,4,1,0,2,1,1,6.7,47,5.9
Riley Leonard,143862,QB,DUKE,1,2.84,2.46,3.3,4.7,37,154,76.5,17,17,7.2,2.11,0,1,5.6,76.5,13,3,0.0,17,45.9,0,5,,,,,66.8,71.0,72.0,,70.5,,,,,0,0,18,0.0,122.7,0.0,0,0,0,0,1,0,0.0,152,8.9,91.7,12,13,7.1,3.47,0,0,0.0,84.6,11,4,0.0,20,54.1,0,11,,,,,67.2,57.1,72.5,,53.3,,62.9,,,0,0,21,25.0,144.4,5.0,1,6,0,1,1,0,0.0,176,13.5
Taulia Tagovailoa,97271,QB,MARYLAND,1,2.56,2.34,4.7,5.9,37,215,88.9,18,18,2.3,1.64,0,0,0.0,77.8,14,0,12.5,18,48.6,2,6,,,,,67.0,69.0,72.2,,68.5,,,,,0,0,19,,103.0,0.0,0,0,0,0,0,0,0.0,157,8.7,68.8,16,16,10.3,3.43,0,2,11.8,62.5,10,3,9.1,19,51.4,1,6,,,,,67.1,70.7,72.4,,67.6,,64.1,,,0,1,20,66.7,62.8,10.5,2,1,0,0,0,2,10.0,133,8.3
Brett Gabbert,97404,QB,MIAMI OH,1,2.75,2.28,3.15,4.51,37,221,78.9,19,19,3.3,1.76,0,0,0.0,78.9,15,0,0.0,19,51.4,0,7,,,,,67.2,70.8,72.5,,70.2,,,,,0,0,21,,89.0,0.0,0,0,0,0,0,0,0.0,102,5.4,71.4,7,9,11.1,3.79,0,1,10.0,55.6,5,10,0.0,18,48.6,0,4,,,,,23.4,64.6,72.2,,70.2,,56.5,,,0,0,19,20.0,78.0,11.1,2,7,0,2,0,1,5.3,64,7.1
Matthew McKay,60485,QB,ELON,1,2.54,2.3,,4.02,37,162,77.3,22,24,8.0,1.81,2,0,0.0,58.3,14,2,17.6,24,64.9,3,8,,,,,67.9,62.0,73.4,,61.7,,,,,0,0,27,0.0,92.9,0.0,0,0,0,0,1,1,3.7,163,6.8,83.3,6,8,22.5,3.87,0,1,12.5,62.5,5,2,0.0,13,35.1,0,7,,,,,66.0,90.5,71.0,,86.3,,72.7,,,0,0,13,0.0,145.8,0.0,0,5,0,2,1,0,0.0,170,21.3
Dequan Finn,97804,QB,TOLEDO,1,3.32,2.75,4.2,5.57,37,316,100.0,12,12,0.8,1.78,0,0,0.0,100.0,12,0,0.0,12,32.4,0,3,,,,,65.8,77.3,70.7,,76.8,,,,,0,0,12,,83.7,0.0,0,0,0,0,0,0,0.0,49,4.1,64.7,17,17,17.2,4.06,0,1,5.6,58.8,10,11,9.1,25,67.6,1,8,,,,,26.3,58.3,73.3,,60.9,,56.0,,,0,1,26,9.1,105.8,4.0,1,7,0,0,2,3,11.5,163,9.6
Draylen Ellis,121346,QB,TENN STATE,1,2.79,2.57,2.93,5.95,37,308,73.3,15,16,7.1,1.48,1,0,0.0,62.5,10,1,9.1,17,45.9,1,4,,,,,66.5,52.3,71.8,,52.2,,,,,0,0,17,100.0,134.4,5.9,1,0,0,0,2,0,0.0,156,9.8,61.5,13,15,17.8,3.92,0,1,6.3,53.3,8,13,0.0,20,54.1,0,5,,,,,67.1,70.2,72.5,,70.0,,61.0,,,0,1,21,23.1,50.1,15.0,3,2,0,2,0,1,4.8,113,7.5
Miguel Aguero Jr.,167792,QB,LVLEOP,1,2.22,2.19,2.65,,36,937,63.6,22,23,4.2,1.69,1,0,0.0,56.5,13,2,7.1,23,63.9,1,3,,,,,67.7,52.8,73.1,,52.7,,,,,0,1,25,0.0,43.6,0.0,0,0,0,0,0,1,4.0,52,2.3,22.2,9,11,17.4,3.15,0,0,0.0,18.2,2,6,0.0,13,36.1,0,2,,,,,66.2,29.8,71.2,,29.9,,,,,0,1,14,33.3,7.0,15.4,2,0,0,2,0,3,21.4,47,4.3
Matt McDonald,60350,QB,BOWL GREEN,1,2.58,2.58,2.6,,36,122,85.7,14,18,1.5,1.78,4,0,0.0,66.7,12,1,0.0,18,50.0,0,3,,,,,67.1,68.2,72.4,,67.8,,,,,0,0,20,0.0,94.0,0.0,0,0,0,0,1,0,0.0,77,4.3,46.2,13,16,12.5,3.38,0,0,0.0,31.3,5,10,16.7,18,50.0,1,2,,,,,67.0,55.8,72.2,,55.7,,,,,2,0,19,20.0,40.6,11.1,2,0,0,1,0,1,5.3,48,3.0
Taylor Powell,60459,QB,E MICHIGAN,1,2.65,2.21,2.9,5.85,36,160,85.0,20,20,8.4,1.87,0,2,10.0,75.0,15,4,11.8,20,55.6,2,9,,,,,67.1,78.2,72.4,,77.5,,,,,0,0,20,0.0,144.4,0.0,0,0,0,0,3,0,0.0,193,9.7,70.0,10,10,14.8,3.63,0,2,16.7,60.0,6,7,14.3,16,44.4,1,3,,,,,66.8,58.4,72.0,,60.7,,56.6,,,0,1,18,28.6,45.0,12.5,2,4,0,0,0,2,11.1,78,7.8
Cephus Johnson III,60530,QB,SE LA,1,2.58,2.47,4.6,4.3,36,294,92.9,14,15,1.3,1.8,1,0,0.0,73.3,11,0,15.4,15,41.7,2,2,,,,,66.4,64.5,71.4,,64.2,,,,,0,0,15,,77.9,0.0,0,0,0,0,0,0,0.0,53,3.5,61.1,18,19,11.2,3.14,0,1,5.0,57.9,11,7,0.0,21,58.3,0,5,,,,,67.4,63.3,72.7,,60.5,,64.1,,,0,1,22,14.3,49.5,4.8,1,1,0,1,0,1,4.5,96,5.1
Dresser Winn,63583,QB,TENN MARTN,1,2.51,2.51,,,36,310,68.8,16,17,8.6,1.79,0,1,5.9,58.8,10,2,9.1,17,47.2,1,6,,,,,66.7,73.2,71.8,,72.6,,,,,0,1,17,0.0,66.5,0.0,0,0,0,1,1,2,11.8,83,4.9,72.2,18,19,16.3,3.16,0,1,5.0,63.2,12,9,7.7,19,52.8,1,9,,,,,67.1,85.0,72.4,,84.1,,,,,0,0,20,0.0,141.1,0.0,0,0,0,1,2,0,0.0,234,12.3
Reese Poffenbarger,145346,QB,ALBANY,1,2.84,2.25,3.8,4.53,36,106,62.5,16,20,10.4,1.86,3,1,4.8,45.0,9,6,10.0,20,55.6,1,3,,,,,67.2,62.5,72.5,,62.2,,,,,1,0,21,0.0,75.4,0.0,0,0,0,0,1,1,4.8,92,4.6,100.0,4,6,14.0,4.07,0,1,16.7,66.7,4,11,0.0,16,44.4,0,5,,,,,66.5,63.6,71.6,,77.0,,54.0,,,1,0,16,18.2,99.3,12.5,2,8,0,1,0,0,0.0,60,10.0
